latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
14.778,-84.274,316.1,2.6,1.5,2017-04-29,1930,A,57,6.0NRT,289.4,28,D
14.283,-88.281,321,1.3,1.1,2017-04-29,1930,A,58,6.0NRT,296.6,17.1,D
14.053,-90.265,330,1,1,2017-04-29,1930,A,61,6.0NRT,303.6,11.7,D
14.185,-90.173,336.9,1.1,1,2017-04-29,1930,A,72,6.0NRT,308.2,21.2,D
14.183,-90.182,333.5,1.1,1,2017-04-29,1930,A,62,6.0NRT,308.4,16.5,D
14.832,-85.469,315,2.1,1.4,2017-04-29,1930,A,53,6.0NRT,292.3,23.6,D
14.269,-89.897,332.8,1.1,1,2017-04-29,1930,A,69,6.0NRT,307.3,15.7,D
14.858,-85.599,314.7,2.1,1.4,2017-04-29,1930,A,50,6.0NRT,294.2,19.3,D
14.154,-91.123,333,1,1,2017-04-29,1930,A,73,6.0NRT,306.2,13.8,D
14.153,-91.132,365.7,1,1,2017-04-29,1930,A,100,6.0NRT,307.4,83.8,D
14.152,-91.142,341,1,1,2017-04-29,1930,A,87,6.0NRT,306.4,26.3,D
14.162,-91.134,340.1,1,1,2017-04-29,1930,A,86,6.0NRT,307.2,25,D
14.161,-91.143,342.7,1,1,2017-04-29,1930,A,88,6.0NRT,307.4,30.3,D
14.411,-89.471,332.1,1.1,1.1,2017-04-29,1930,A,79,6.0NRT,307.8,13.7,D
14.409,-89.481,344.4,1.1,1.1,2017-04-29,1930,A,90,6.0NRT,309,37.8,D
15.006,-85.095,315.9,2.3,1.5,2017-04-29,1930,A,58,6.0NRT,295.1,22.1,D
14.677,-87.829,320.7,1.4,1.2,2017-04-29,1930,A,59,6.0NRT,296.4,16.1,D
14.697,-87.751,323.2,1.4,1.2,2017-04-29,1930,A,56,6.0NRT,300.6,15.1,D
14.544,-89.156,324.6,1.2,1.1,2017-04-29,1930,A,48,6.0NRT,301.4,15.9,D
14.879,-87.036,322.4,1.6,1.2,2017-04-29,1930,A,52,6.0NRT,300.3,20.6,D
15.027,-86.217,318.1,1.9,1.3,2017-04-29,1930,A,40,6.0NRT,297.6,19.6,D
15.026,-86.234,342.8,1.8,1.3,2017-04-29,1930,A,91,6.0NRT,299.6,100.1,D
15.021,-86.221,316.9,1.9,1.3,2017-04-29,1930,A,57,6.0NRT,296.7,19,D
15.019,-86.239,317,1.8,1.3,2017-04-29,1930,A,59,6.0NRT,297.2,19.6,D
15.032,-86.224,344.5,1.9,1.3,2017-04-29,1930,A,92,6.0NRT,298.6,107.4,D
15.031,-86.24,342.6,1.8,1.3,2017-04-29,1930,A,91,6.0NRT,299.3,98.6,D
14.887,-87.786,330.8,1.4,1.2,2017-04-29,1930,A,79,6.0NRT,298.5,24.5,D
14.967,-87.242,324.9,1.6,1.2,2017-04-29,1930,A,56,6.0NRT,302.5,18.5,D
14.948,-87.564,323.6,1.5,1.2,2017-04-29,1930,A,55,6.0NRT,303.7,11.2,D
14.956,-87.445,327.3,1.5,1.2,2017-04-29,1930,A,31,6.0NRT,305.3,16.7,D
14.368,-91.949,336.5,1,1,2017-04-29,1930,A,85,6.0NRT,304.6,16.4,D
15.109,-86.459,320.9,1.8,1.3,2017-04-29,1930,A,67,6.0NRT,300.9,17.4,D
14.995,-87.397,329.4,1.5,1.2,2017-04-29,1930,A,79,6.0NRT,301,26,D
14.998,-87.466,328.7,1.5,1.2,2017-04-29,1930,A,78,6.0NRT,304.7,19.5,D
15.353,-84.693,321.6,2.4,1.5,2017-04-29,1930,A,71,6.0NRT,295,46.6,D
15.04,-87.303,319.8,1.5,1.2,2017-04-29,1930,A,60,6.0NRT,301.3,12.3,D
14.995,-87.659,330.1,1.5,1.2,2017-04-29,1930,A,54,6.0NRT,307.3,21.8,D
14.982,-87.765,333.9,1.4,1.2,2017-04-29,1930,A,59,6.0NRT,304.7,29.1,D
14.493,-91.396,326.3,1,1,2017-04-29,1930,A,73,6.0NRT,300.9,13.5,D
15.116,-86.876,327.8,1.7,1.3,2017-04-29,1930,A,72,6.0NRT,304.9,24.4,D
15.114,-86.892,325.8,1.7,1.3,2017-04-29,1930,A,70,6.0NRT,305.4,19.2,D
15.259,-85.823,328.9,2,1.4,2017-04-29,1930,A,79,6.0NRT,301.3,41.6,D
15.16,-86.617,322.7,1.7,1.3,2017-04-29,1930,A,64,6.0NRT,298.1,31.1,D
15.114,-86.882,328,1.7,1.3,2017-04-29,1930,A,72,6.0NRT,305.7,26.2,D
15.263,-85.81,327.2,2,1.4,2017-04-29,1930,A,74,6.0NRT,300.3,38.4,D
15.261,-85.829,328,2,1.4,2017-04-29,1930,A,78,6.0NRT,302.9,41.7,D
15.149,-86.969,333.4,1.6,1.3,2017-04-29,1930,A,83,6.0NRT,301.8,44.8,D
15.146,-86.997,328.3,1.6,1.3,2017-04-29,1930,A,78,6.0NRT,304.2,26,D
15.144,-87.011,325.4,1.6,1.3,2017-04-29,1930,A,69,6.0NRT,304.8,17.2,D
15.28,-85.982,337.2,1.9,1.4,2017-04-29,1930,A,86,6.0NRT,302.1,74.9,D
15.278,-85.999,326.5,1.9,1.4,2017-04-29,1930,A,62,6.0NRT,302.8,36.7,D
15.07,-87.703,331.2,1.4,1.2,2017-04-29,1930,A,69,6.0NRT,304.7,19.5,D
15.292,-85.984,351,1.9,1.4,2017-04-29,1930,A,95,6.0NRT,298.9,145.2,D
15.101,-87.542,333,1.5,1.2,2017-04-29,1930,A,63,6.0NRT,306.1,29.8,D
15.093,-87.773,336.8,1.4,1.2,2017-04-29,1930,A,85,6.0NRT,306.1,38.2,D
15.077,-87.901,331.7,1.4,1.2,2017-04-29,1930,A,68,6.0NRT,308.2,16.9,D
14.845,-89.649,325.9,1.1,1.1,2017-04-29,1930,A,49,6.0NRT,305.5,8.9,D
14.844,-89.661,329.8,1.1,1.1,2017-04-29,1930,A,76,6.0NRT,302.6,15.2,D
15.104,-87.773,329.4,1.4,1.2,2017-04-29,1930,A,74,6.0NRT,307.6,20.1,D
14.855,-89.65,326.3,1.1,1.1,2017-04-29,1930,A,24,6.0NRT,305.4,9.7,D
15.1,-87.767,334.1,1.4,1.2,2017-04-29,1930,A,82,6.0NRT,307,27.6,D
15.098,-87.779,327.9,1.4,1.2,2017-04-29,1930,A,51,6.0NRT,306.9,15,D
15.361,-85.641,318.4,2.1,1.4,2017-04-29,1930,A,59,6.0NRT,298.4,24.4,D
15.327,-86.263,319.3,1.9,1.3,2017-04-29,1930,A,46,6.0NRT,295.3,25.1,D
15.214,-87.466,332.3,1.5,1.2,2017-04-29,1930,A,81,6.0NRT,302.9,37.6,D
15.171,-87.801,338.7,1.4,1.2,2017-04-29,1930,A,86,6.0NRT,308.1,37.1,D
15.246,-87.385,351.9,1.5,1.2,2017-04-29,1930,A,90,6.0NRT,305.4,99.2,D
14.988,-89.346,325.5,1.2,1.1,2017-04-29,1930,A,56,6.0NRT,304.3,13,D
15.249,-87.377,336,1.5,1.2,2017-04-29,1930,A,85,6.0NRT,302.5,40.4,D
15.025,-89.312,328.4,1.2,1.1,2017-04-29,1930,A,73,6.0NRT,305.1,14.7,D
14.831,-90.756,335.6,1,1,2017-04-29,1930,A,84,6.0NRT,305.6,26.3,D
15.234,-87.764,336.2,1.4,1.2,2017-04-29,1930,A,84,6.0NRT,299.7,40.3,D
15.245,-87.768,336.7,1.4,1.2,2017-04-29,1930,A,84,6.0NRT,298.6,44.6,D
15.039,-89.358,334.4,1.2,1.1,2017-04-29,1930,A,71,6.0NRT,305.3,22.9,D
14.847,-90.836,345.1,1,1,2017-04-29,1930,A,91,6.0NRT,303.9,41.4,D
14.662,-92.333,333.9,1,1,2017-04-29,1930,A,78,6.0NRT,304.3,17.8,D
15.286,-88,334.7,1.4,1.2,2017-04-29,1930,A,46,6.0NRT,312.3,25.1,D
14.943,-91.009,348.5,1,1,2017-04-29,1930,A,93,6.0NRT,299.2,50.1,D
15.387,-88.086,325.6,1.4,1.2,2017-04-29,1930,A,23,6.0NRT,303,15.1,D
15.371,-88.375,342.7,1.3,1.1,2017-04-29,1930,A,90,6.0NRT,309.1,46.4,D
15.219,-89.601,337.8,1.1,1.1,2017-04-29,1930,A,86,6.0NRT,298.2,37.4,D
15.218,-89.611,350.6,1.1,1.1,2017-04-29,1930,A,95,6.0NRT,297.4,65.9,D
15.625,-86.726,322.1,1.7,1.3,2017-04-29,1930,A,57,6.0NRT,300.5,24.6,D
15.25,-90.057,325.5,1.1,1,2017-04-29,1930,A,51,6.0NRT,303.9,10.3,D
15.259,-90.058,348.5,1.1,1,2017-04-29,1930,A,94,6.0NRT,304.4,50.7,D
14.991,-92.163,320.3,1,1,2017-04-29,1930,A,39,6.0NRT,302.6,9.4,D
15.303,-89.987,328.7,1.1,1,2017-04-29,1930,A,74,6.0NRT,305.7,13.2,D
14.946,-92.536,334.4,1,1,2017-04-29,1930,A,83,6.0NRT,306.2,19,D
14.944,-92.545,331.6,1,1,2017-04-29,1930,A,54,6.0NRT,305.1,16.4,D
15.358,-89.651,325,1.1,1.1,2017-04-29,1930,A,72,6.0NRT,303.4,13.6,D
15.324,-89.971,325.1,1.1,1,2017-04-29,1930,A,35,6.0NRT,302.3,12,D
15.49,-88.872,361.2,1.2,1.1,2017-04-29,1930,A,100,6.0NRT,306.1,102.7,D
15.489,-88.883,339.3,1.2,1.1,2017-04-29,1930,A,88,6.0NRT,304.2,38.3,D
15.308,-90.636,337.4,1,1,2017-04-29,1930,A,86,6.0NRT,304,27.4,D
15.307,-90.645,327.1,1,1,2017-04-29,1930,A,71,6.0NRT,305.9,13,D
15.454,-89.695,327.1,1.1,1.1,2017-04-29,1930,A,75,6.0NRT,301.5,17.2,D
15.487,-89.667,323,1.1,1.1,2017-04-29,1930,A,38,6.0NRT,303.2,10.8,D
15.485,-89.679,321.4,1.1,1.1,2017-04-29,1930,A,40,6.0NRT,301.9,9.2,D
15.355,-90.632,325,1,1,2017-04-29,1930,A,64,6.0NRT,306.3,9.8,D
15.482,-89.774,335.2,1.1,1.1,2017-04-29,1930,A,84,6.0NRT,302.7,30.3,D
15.45,-90.008,322.9,1.1,1,2017-04-29,1930,A,67,6.0NRT,297.7,12.6,D
15.448,-90.018,322.6,1.1,1,2017-04-29,1930,A,63,6.0NRT,298.6,12.3,D
15.487,-89.769,327.8,1.1,1.1,2017-04-29,1930,A,77,6.0NRT,303.1,18.2,D
15.486,-89.78,326.4,1.1,1.1,2017-04-29,1930,A,75,6.0NRT,303,17,D
15.499,-89.75,387.1,1.1,1.1,2017-04-29,1930,A,100,6.0NRT,306.6,205.2,D
15.498,-89.76,359.8,1.1,1.1,2017-04-29,1930,A,99,6.0NRT,305.6,88.7,D
15.589,-89.285,334.5,1.2,1.1,2017-04-29,1930,A,84,6.0NRT,303,30.2,D
15.588,-89.296,328.6,1.2,1.1,2017-04-29,1930,A,78,6.0NRT,302.4,20.1,D
15.448,-90.417,325,1.1,1,2017-04-29,1930,A,69,6.0NRT,304.8,13.8,D
15.406,-90.723,322.6,1,1,2017-04-29,1930,A,53,6.0NRT,301.6,9.9,D
15.511,-90.021,322.7,1.1,1,2017-04-29,1930,A,51,6.0NRT,303.6,8.6,D
15.51,-90.031,344.6,1.1,1,2017-04-29,1930,A,91,6.0NRT,303.9,43.3,D
15.508,-90.041,324.2,1.1,1,2017-04-29,1930,A,70,6.0NRT,303.4,9.6,D
